date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions,bed_occupancy_rate,icu_utilization_rate,staff_to_patient_ratio,nurse_to_patient_ratio,resource_status,admissions,avg_wait_time,emergency_cases,avg_treatment_duration,readmission_rate,avg_cost,icu_required
2024-04-28,Orthopedics,44,31,13,2,0,11,33,84.1,3,4,2,0,0.7045454545454546,0.0,1.42,1.06,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,General Medicine,76,69,7,5,1,20,48,92.9,2,14,4,5,0.9078947368421053,0.2,0.99,0.7,Over-utilized,5.0,72.22,1.0,2.4,0.0,5781.858,0.0
2024-04-28,Neurology,36,27,9,5,2,15,28,79.4,10,0,3,0,0.75,0.4,1.59,1.04,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Pediatrics,42,29,13,6,2,11,30,73.5,1,3,4,0,0.6904761904761905,0.3333333333333333,1.41,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Oncology,40,29,11,3,0,11,34,76.5,5,8,3,0,0.725,0.0,1.55,1.17,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Surgery,52,40,12,8,2,18,43,72.7,4,10,6,2,0.7692307692307693,0.25,1.52,1.08,Balanced,2.0,78.5,0.0,5.5,0.0,7361.1,0.0
2024-04-28,Maternity,46,32,14,4,2,11,40,93.8,0,3,2,0,0.6956521739130435,0.5,1.59,1.25,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,Emergency,58,54,4,8,4,23,53,97.1,8,32,4,2,0.9310344827586207,0.5,1.41,0.98,Over-utilized,2.0,151.2,1.0,2.5,0.0,5935.23,0.0
2024-04-29,ICU,34,32,2,34,31,16,77,100.7,2,11,0,3,0.9411764705882353,0.9117647058823529,2.91,2.41,Over-utilized,3.0,73.06666666666666,0.0,8.666666666666666,0.0,16131.64,2.0
2024-04-29,Cardiology,48,34,14,10,1,16,34,88.0,4,12,9,3,0.7083333333333334,0.1,1.47,1.0,Balanced,3.0,109.7,0.0,8.0,0.0,9471.013333333334,1.0
2024-04-29,Orthopedics,44,31,13,2,0,12,33,93.5,6,11,2,2,0.7045454545454546,0.0,1.45,1.06,Balanced,2.0,79.94999999999999,0.0,1.5,0.5,3831.545,0.0
2024-04-29,General Medicine,76,61,15,5,1,22,49,91.7,5,14,4,3,0.8026315789473685,0.2,1.16,0.8,Balanced,3.0,91.76666666666667,0.0,3.6666666666666665,0.0,6479.836666666666,0.0
2024-04-29,Neurology,36,30,6,5,0,12,30,86.7,10,9,5,2,0.8333333333333334,0.0,1.4,1.0,Balanced,2.0,104.6,0.0,4.5,0.0,7898.665,0.0
2024-04-29,Pediatrics,42,25,17,6,0,13,31,69.1,3,5,6,1,0.5952380952380952,0.0,1.76,1.24,Under-utilized,1.0,116.9,0.0,4.0,0.0,6687.31,1.0
2024-04-29,Oncology,40,31,9,3,0,10,28,79.7,6,0,3,0,0.775,0.0,1.23,0.9,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,Surgery,52,39,13,8,4,18,39,81.2,3,16,4,3,0.75,0.5,1.46,1.0,Balanced,3.0,115.73333333333335,0.0,9.0,0.0,11815.156666666668,0.0
2024-04-29,Maternity,46,31,15,4,0,15,38,89.3,0,4,4,1,0.6739130434782609,0.0,1.71,1.23,Balanced,1.0,69.3,0.0,2.0,0.0,4560.21,0.0
2024-04-30,Emergency,58,58,0,8,3,24,48,97.0,13,37,5,2,1.0,0.375,1.24,0.83,Over-utilized,2.0,115.45,2.0,2.0,0.0,4843.3,1.0
2024-04-30,ICU,34,31,3,34,30,14,59,76.5,3,14,1,4,0.9117647058823529,0.8823529411764706,2.35,1.9,Over-utilized,4.0,72.15,1.0,6.5,0.0,14341.8575,1.0
2024-04-30,Cardiology,48,39,9,10,1,13,38,77.8,8,13,9,2,0.8125,0.1,1.31,0.97,Balanced,2.0,86.5,1.0,4.0,0.0,7256.889999999999,0.0
2024-04-30,Orthopedics,44,30,14,2,0,13,34,69.9,6,11,2,0,0.6818181818181818,0.0,1.57,1.13,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,General Medicine,76,58,18,5,0,19,48,87.9,2,17,5,2,0.7631578947368421,0.0,1.16,0.83,Balanced,2.0,136.05,0.0,3.0,0.0,5009.9400000000005,0.0
2024-04-30,Neurology,36,31,5,5,1,12,23,96.3,7,13,4,3,0.8611111111111112,0.2,1.13,0.74,Over-utilized,3.0,127.36666666666667,0.0,4.0,0.0,6267.376666666667,1.0
2024-04-30,Pediatrics,42,26,16,6,0,12,32,66.1,4,13,6,1,0.6190476190476191,0.0,1.69,1.23,Under-utilized,1.0,25.0,1.0,1.0,0.0,3652.3,0.0
2024-04-30,Oncology,40,32,8,3,2,11,34,72.6,1,6,1,2,0.8,0.6666666666666666,1.41,1.06,Balanced,2.0,57.45,0.0,3.5,0.0,5993.365,0.0
2024-04-30,Surgery,52,41,11,8,0,20,45,77.5,4,16,8,1,0.7884615384615384,0.0,1.59,1.1,Balanced,1.0,83.4,0.0,3.0,0.0,4821.78,0.0
2024-04-30,Maternity,46,32,14,4,2,11,36,81.2,0,2,2,3,0.6956521739130435,0.5,1.47,1.12,Balanced,3.0,35.86666666666667,1.0,2.6666666666666665,0.0,4829.333333333333,0.0
2024-05-01,Emergency,58,50,8,8,1,20,48,90.3,11,24,7,2,0.8620689655172413,0.125,1.36,0.96,Over-utilized,2.0,111.7,2.0,2.5,0.0,4806.035,1.0
2024-05-01,ICU,34,29,5,34,32,20,58,91.9,2,12,0,1,0.8529411764705882,0.9411764705882353,2.69,2.0,Over-utilized,1.0,85.9,1.0,15.0,0.0,24199.6,1.0
2024-05-01,Cardiology,48,33,15,10,5,14,40,86.4,8,19,5,3,0.6875,0.5,1.64,1.21,Balanced,3.0,75.03333333333335,0.0,1.6666666666666667,0.3333333333333333,4475.95,0.0
2024-05-01,Orthopedics,44,27,17,2,0,17,30,77.9,6,8,2,1,0.6136363636363636,0.0,1.74,1.11,Under-utilized,1.0,122.0,0.0,3.0,0.0,5368.1,0.0
2024-05-01,General Medicine,76,70,6,5,4,21,51,85.8,6,13,1,4,0.9210526315789473,0.8,1.03,0.73,Over-utilized,4.0,110.80000000000001,0.0,3.75,0.0,5838.665,1.0
2024-05-01,Neurology,36,27,9,5,1,10,31,86.3,10,12,4,0,0.75,0.2,1.52,1.15,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,Pediatrics,42,33,9,6,1,13,31,78.5,5,6,5,2,0.7857142857142857,0.16666666666666666,1.33,0.94,Balanced,2.0,82.25,0.0,2.5,0.0,5005.175,0.0
2024-05-01,Oncology,40,28,12,3,0,11,28,78.6,4,5,3,2,0.7,0.0,1.39,1.0,Balanced,2.0,53.3,0.0,5.0,0.0,7952.61,1.0
2024-05-01,Surgery,52,42,10,8,3,19,45,94.7,2,10,5,2,0.8076923076923077,0.375,1.52,1.07,Balanced,2.0,97.5,0.0,3.0,0.0,5731.165,1.0
2024-05-01,Maternity,46,23,23,4,0,13,33,70.7,0,2,4,0,0.5,0.0,2.0,1.43,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Emergency,58,55,3,8,2,19,56,97.2,12,32,6,5,0.9482758620689655,0.25,1.36,1.02,Over-utilized,5.0,122.94000000000001,2.0,2.6,0.0,5660.102000000001,0.0
2024-05-02,ICU,34,30,4,34,31,17,58,87.6,3,7,0,2,0.8823529411764706,0.9117647058823529,2.5,1.93,Over-utilized,2.0,44.75,1.0,8.5,0.0,16583.515,1.0
2024-05-02,Cardiology,48,39,9,10,3,16,45,76.3,5,13,7,1,0.8125,0.3,1.56,1.15,Balanced,1.0,75.6,0.0,2.0,0.0,4870.17,0.0
2024-05-02,Orthopedics,44,27,17,2,3,10,26,80.2,9,6,0,0,0.6136363636363636,1.4,1.33,0.96,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,General Medicine,76,71,5,5,1,19,58,89.1,0,8,4,1,0.9342105263157895,0.2,1.08,0.82,Over-utilized,1.0,86.6,0.0,6.0,0.0,8252.6,0.0
2024-05-02,Neurology,36,28,8,5,0,11,33,75.9,9,7,5,0,0.7777777777777778,0.0,1.57,1.18,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Pediatrics,42,31,11,6,0,13,42,87.5,0,8,6,1,0.7380952380952381,0.0,1.77,1.35,Balanced,1.0,99.7,0.0,2.0,0.0,4082.63,0.0
2024-05-02,Oncology,40,30,10,3,2,8,28,89.0,3,3,1,0,0.75,0.6666666666666666,1.2,0.93,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Surgery,52,36,16,8,1,17,42,80.9,2,13,7,0,0.6923076923076923,0.125,1.64,1.17,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Maternity,46,24,22,4,0,15,38,80.3,0,3,4,1,0.5217391304347826,0.0,2.21,1.58,Under-utilized,1.0,57.1,0.0,4.0,0.0,6641.89,0.0
2024-05-03,Emergency,58,54,4,8,1,20,46,106.1,9,28,7,5,0.9310344827586207,0.125,1.22,0.85,Over-utilized,5.0,88.44,4.0,2.0,0.0,4575.354,1.0
2024-05-03,ICU,34,33,1,34,30,19,68,96.7,7,14,1,2,0.9705882352941176,0.8823529411764706,2.64,2.06,Over-utilized,2.0,64.1,1.0,9.5,0.5,16886.265,1.0
2024-05-03,Cardiology,48,37,11,10,4,15,36,90.7,9,20,6,2,0.7708333333333334,0.4,1.38,0.97,Balanced,2.0,114.05,0.0,2.0,0.0,4861.79,0.0
2024-05-03,Orthopedics,44,36,8,2,0,10,28,90.9,7,7,2,0,0.8181818181818182,0.0,1.06,0.78,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,General Medicine,76,69,7,5,0,21,54,95.2,5,16,5,0,0.9078947368421053,0.0,1.09,0.78,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,Neurology,36,33,3,5,4,12,28,85.2,8,12,1,4,0.9166666666666666,0.8,1.21,0.85,Over-utilized,4.0,86.45,0.0,1.75,0.25,4679.0825,0.0
2024-05-03,Pediatrics,42,27,15,6,0,14,40,84.4,0,0,6,1,0.6428571428571429,0.0,2.0,1.48,Under-utilized,1.0,56.2,0.0,1.0,0.0,3551.45,0.0
2024-05-03,Oncology,40,29,11,3,0,7,29,83.1,4,8,3,2,0.725,0.0,1.24,1.0,Balanced,2.0,38.25,1.0,3.0,0.0,5193.905000000001,1.0
2024-05-03,Surgery,52,41,11,8,2,17,35,82.3,3,12,6,2,0.7884615384615384,0.25,1.27,0.85,Balanced,2.0,117.85,0.0,9.5,0.0,10419.665,1.0
2024-05-03,Maternity,46,29,17,4,0,13,36,97.6,3,6,4,0,0.6304347826086957,0.0,1.69,1.24,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,Emergency,58,55,3,8,4,25,56,81.1,14,36,4,3,0.9482758620689655,0.5,1.47,1.02,Over-utilized,3.0,137.83333333333334,1.0,2.3333333333333335,0.0,5449.419999999999,0.0
2024-05-04,ICU,34,34,0,34,32,17,62,93.8,2,10,0,3,1.0,0.9411764705882353,2.32,1.82,Over-utilized,3.0,74.60000000000001,0.0,5.666666666666667,0.0,13297.686666666666,3.0
2024-05-04,Cardiology,48,43,5,10,3,14,33,92.2,7,8,7,5,0.8958333333333334,0.3,1.09,0.77,Over-utilized,5.0,93.72,1.0,4.6,0.0,6291.714,1.0
2024-05-04,Orthopedics,44,28,16,2,0,11,32,84.5,8,4,2,0,0.6363636363636364,0.0,1.54,1.14,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,General Medicine,76,66,10,5,0,20,51,84.2,4,10,5,1,0.868421052631579,0.0,1.08,0.77,Over-utilized,1.0,142.5,0.0,4.0,0.0,5988.75,0.0
2024-05-04,Neurology,36,32,4,5,2,9,22,89.5,8,8,3,3,0.8888888888888888,0.4,0.97,0.69,Over-utilized,3.0,109.33333333333333,1.0,3.0,0.6666666666666666,6040.3,1.0
2024-05-04,Pediatrics,42,30,12,6,0,12,41,76.9,3,1,6,3,0.7142857142857143,0.0,1.77,1.37,Balanced,3.0,69.39999999999999,0.0,1.6666666666666667,0.0,4231.096666666667,0.0
2024-05-04,Oncology,40,28,12,3,0,11,32,77.0,1,5,3,0,0.7,0.0,1.54,1.14,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,Surgery,52,42,10,8,4,14,40,87.8,1,16,4,0,0.8076923076923077,0.5,1.29,0.95,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,Maternity,46,28,18,4,2,17,26,81.5,0,2,2,0,0.6086956521739131,0.5,1.54,0.93,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,Emergency,58,58,0,8,4,24,53,105.4,7,29,4,3,1.0,0.5,1.33,0.91,Over-utilized,3.0,142.83333333333334,3.0,3.0,0.0,5897.013333333333,1.0
2024-05-05,ICU,34,33,1,34,32,16,64,94.9,1,6,0,1,0.9705882352941176,0.9411764705882353,2.42,1.94,Over-utilized,1.0,39.0,0.0,4.0,0.0,12052.28,1.0
2024-05-05,Cardiology,48,32,16,10,3,16,38,70.2,3,5,7,0,0.6666666666666666,0.3,1.69,1.19,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,Orthopedics,44,26,18,2,0,10,33,80.6,5,15,2,0,0.5909090909090909,0.0,1.65,1.27,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,General Medicine,76,67,9,5,0,20,52,86.6,7,21,5,2,0.881578947368421,0.0,1.07,0.78,Over-utilized,2.0,77.75,0.0,2.0,0.5,4403.264999999999,0.0
2024-05-05,Neurology,36,31,5,5,1,12,29,107.3,7,18,4,2,0.8611111111111112,0.2,1.32,0.94,Over-utilized,2.0,90.35,0.0,7.5,0.0,9433.185,0.0
2024-05-05,Pediatrics,42,31,11,6,0,13,38,78.4,1,2,6,4,0.7380952380952381,0.0,1.65,1.23,Balanced,4.0,80.05,0.0,5.0,0.25,7254.6449999999995,0.0
2024-05-05,Oncology,40,29,11,3,1,10,29,73.6,1,5,2,2,0.725,0.3333333333333333,1.34,1.0,Balanced,2.0,61.25,1.0,8.0,0.5,10778.369999999999,0.0
2024-05-05,Surgery,52,44,8,8,4,17,42,89.8,1,6,4,2,0.8461538461538461,0.5,1.34,0.95,Balanced,2.0,98.4,0.0,8.0,0.0,10959.315,0.0
2024-05-05,Maternity,46,27,19,4,1,13,34,93.2,1,0,3,1,0.5869565217391305,0.25,1.74,1.26,Under-utilized,1.0,43.9,1.0,3.0,0.0,5910.33,0.0
2024-05-06,Emergency,58,54,4,8,2,22,49,91.7,6,30,6,3,0.9310344827586207,0.25,1.31,0.91,Over-utilized,3.0,143.29999999999998,2.0,2.0,0.0,4961.849999999999,1.0
2024-05-06,ICU,34,29,5,34,32,18,68,92.5,6,10,0,1,0.8529411764705882,0.9411764705882353,2.97,2.34,Over-utilized,1.0,104.1,0.0,21.0,0.0,32257.21,1.0
2024-05-06,Cardiology,48,32,16,10,3,16,38,75.7,2,8,7,1,0.6666666666666666,0.3,1.69,1.19,Balanced,1.0,61.0,0.0,2.0,0.0,5400.5,0.0
2024-05-06,Orthopedics,44,26,18,2,0,10,27,78.0,6,1,2,0,0.5909090909090909,0.0,1.42,1.04,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,General Medicine,76,62,14,5,2,17,54,82.7,1,10,3,1,0.8157894736842105,0.4,1.15,0.87,Balanced,1.0,170.4,0.0,2.0,0.0,4883.35,0.0
2024-05-06,Neurology,36,29,7,5,0,11,29,100.7,10,12,5,2,0.8055555555555556,0.0,1.38,1.0,Balanced,2.0,105.5,0.0,1.5,0.0,3976.67,1.0
2024-05-06,Pediatrics,42,32,10,6,0,10,31,93.7,4,9,6,4,0.7619047619047619,0.0,1.28,0.97,Balanced,4.0,77.425,0.0,2.75,0.0,5609.665,2.0
2024-05-06,Oncology,40,30,10,3,0,9,29,90.2,1,3,3,0,0.75,0.0,1.27,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,Surgery,52,38,14,8,2,19,42,77.2,4,10,6,2,0.7307692307692307,0.25,1.61,1.11,Balanced,2.0,74.8,0.0,3.5,0.0,6315.625,0.0
2024-05-06,Maternity,46,27,19,4,0,13,40,80.5,0,3,4,0,0.5869565217391305,0.0,1.96,1.48,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,Emergency,58,55,3,8,2,17,51,70.4,11,32,6,4,0.9482758620689655,0.25,1.24,0.93,Over-utilized,4.0,83.9,4.0,2.0,0.25,4900.8475,0.0
2024-05-07,ICU,34,34,0,34,32,19,62,85.7,5,14,0,3,1.0,0.9411764705882353,2.38,1.82,Over-utilized,3.0,71.76666666666667,1.0,7.0,0.0,14085.453333333333,2.0
2024-05-07,Cardiology,48,41,7,10,2,15,34,75.1,6,22,8,2,0.8541666666666666,0.2,1.2,0.83,Over-utilized,2.0,66.2,0.0,3.5,0.0,6703.615,2.0
2024-05-07,Orthopedics,44,30,14,2,0,13,29,87.8,10,14,2,0,0.6818181818181818,0.0,1.4,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,General Medicine,76,61,15,5,0,19,51,92.5,3,15,5,4,0.8026315789473685,0.0,1.15,0.84,Balanced,4.0,94.1,1.0,7.0,0.0,8950.2175,1.0
2024-05-07,Neurology,36,28,8,5,3,13,27,69.5,9,6,2,1,0.7777777777777778,0.6,1.43,0.96,Balanced,1.0,101.5,0.0,10.0,1.0,13183.95,1.0
2024-05-07,Pediatrics,42,33,9,6,1,11,29,94.9,4,6,5,1,0.7857142857142857,0.16666666666666666,1.21,0.88,Balanced,1.0,99.0,0.0,1.0,0.0,3703.42,0.0
2024-05-07,Oncology,40,30,10,3,0,12,22,86.2,7,12,3,2,0.75,0.0,1.13,0.73,Balanced,2.0,56.7,0.0,3.0,0.0,5486.155,0.0
2024-05-07,Surgery,52,45,7,8,3,15,44,96.9,5,8,5,2,0.8653846153846154,0.375,1.31,0.98,Over-utilized,2.0,86.2,0.0,1.5,0.5,4359.38,0.0
2024-05-07,Maternity,46,30,16,4,1,14,44,87.2,1,2,3,1,0.6521739130434783,0.25,1.93,1.47,Balanced,1.0,41.9,0.0,8.0,0.0,10781.66,0.0
2024-05-08,Emergency,58,55,3,8,4,21,53,100.0,9,31,4,5,0.9482758620689655,0.5,1.35,0.96,Over-utilized,5.0,113.47999999999999,3.0,3.0,0.0,5509.76,1.0
2024-05-08,ICU,34,34,0,34,31,14,58,85.2,2,4,0,1,1.0,0.9117647058823529,2.12,1.71,Over-utilized,1.0,106.0,0.0,20.0,0.0,30353.92,1.0
2024-05-08,Cardiology,48,39,9,10,4,15,35,86.3,3,4,6,1,0.8125,0.4,1.28,0.9,Balanced,1.0,100.4,0.0,6.0,0.0,7965.08,0.0
2024-05-08,Orthopedics,44,30,14,2,1,10,32,90.8,11,8,1,3,0.6818181818181818,0.5,1.4,1.07,Balanced,3.0,107.86666666666667,1.0,1.3333333333333333,0.0,3889.9733333333334,0.0
2024-05-08,General Medicine,76,64,12,5,1,18,56,96.3,3,20,4,4,0.8421052631578947,0.2,1.16,0.88,Balanced,4.0,107.925,0.0,3.25,0.25,6545.28,0.0
2024-05-08,Neurology,36,30,6,5,1,15,20,76.3,10,13,4,0,0.8333333333333334,0.2,1.17,0.67,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Pediatrics,42,28,14,6,0,13,35,74.6,0,8,6,0,0.6666666666666666,0.0,1.71,1.25,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Oncology,40,30,10,3,0,10,25,78.4,5,4,3,1,0.75,0.0,1.17,0.83,Balanced,1.0,24.5,1.0,4.0,0.0,6914.3,0.0
2024-05-08,Surgery,52,39,13,8,1,17,42,91.4,5,9,7,0,0.75,0.125,1.51,1.08,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Maternity,46,30,16,4,0,12,47,90.7,4,0,4,1,0.6521739130434783,0.0,1.97,1.57,Balanced,1.0,46.4,0.0,3.0,0.0,5386.26,0.0
2024-05-09,Emergency,58,52,6,8,3,20,58,88.5,8,34,5,4,0.896551724137931,0.375,1.5,1.12,Over-utilized,4.0,101.425,4.0,1.5,0.0,4347.795,0.0
2024-05-09,ICU,34,29,5,34,30,21,67,75.7,5,12,1,1,0.8529411764705882,0.8823529411764706,3.03,2.31,Over-utilized,1.0,35.7,1.0,10.0,0.0,16953.45,1.0
2024-05-09,Cardiology,48,37,11,10,1,14,37,81.6,4,13,9,1,0.7708333333333334,0.1,1.38,1.0,Balanced,1.0,64.9,0.0,2.0,0.0,4349.88,0.0
2024-05-09,Orthopedics,44,26,18,2,1,11,23,72.2,2,5,1,0,0.5909090909090909,0.5,1.31,0.88,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,General Medicine,76,58,18,5,0,21,45,95.5,5,13,5,1,0.7631578947368421,0.0,1.14,0.78,Balanced,1.0,86.1,0.0,1.0,0.0,3047.43,0.0
2024-05-09,Neurology,36,34,2,5,3,15,26,80.9,10,11,2,3,0.9444444444444444,0.6,1.21,0.76,Over-utilized,3.0,127.73333333333333,1.0,2.6666666666666665,0.0,5330.766666666666,1.0
2024-05-09,Pediatrics,42,24,18,6,1,12,31,75.5,3,6,5,0,0.5714285714285714,0.16666666666666666,1.79,1.29,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Oncology,40,27,13,3,2,9,29,77.5,1,14,1,0,0.675,0.6666666666666666,1.41,1.07,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Surgery,52,43,9,8,2,15,38,76.7,3,18,6,2,0.8269230769230769,0.25,1.23,0.88,Balanced,2.0,145.4,0.0,5.0,0.0,8530.015,1.0
2024-05-09,Maternity,46,30,16,4,1,16,37,90.4,3,10,3,0,0.6521739130434783,0.25,1.77,1.23,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Emergency,58,55,3,8,2,22,55,105.8,9,24,6,6,0.9482758620689655,0.25,1.4,1.0,Over-utilized,6.0,80.53333333333333,4.0,2.8333333333333335,0.0,5609.805,0.0
2024-05-10,ICU,34,29,5,34,30,15,64,95.7,2,17,1,0,0.8529411764705882,0.8823529411764706,2.72,2.21,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Cardiology,48,36,12,10,2,17,39,74.1,6,4,8,1,0.75,0.2,1.56,1.08,Balanced,1.0,53.7,0.0,3.0,1.0,4893.96,0.0
2024-05-10,Orthopedics,44,32,12,2,0,15,35,76.8,10,3,2,2,0.7272727272727273,0.0,1.56,1.09,Balanced,2.0,120.75,0.0,2.5,0.0,5925.049999999999,0.0
2024-05-10,General Medicine,76,65,11,5,1,21,51,76.8,2,18,4,1,0.8552631578947368,0.2,1.11,0.78,Over-utilized,1.0,145.8,0.0,4.0,0.0,6727.23,0.0
2024-05-10,Neurology,36,29,7,5,0,14,28,95.2,8,13,5,0,0.8055555555555556,0.0,1.45,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Pediatrics,42,26,16,6,0,13,38,79.6,1,12,6,2,0.6190476190476191,0.0,1.96,1.46,Under-utilized,2.0,60.4,1.0,1.5,0.0,3891.135,0.0
2024-05-10,Oncology,40,29,11,3,1,11,27,95.4,5,0,2,0,0.725,0.3333333333333333,1.31,0.93,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Surgery,52,45,7,8,5,16,36,94.9,4,15,3,4,0.8653846153846154,0.625,1.16,0.8,Over-utilized,4.0,84.175,0.0,2.25,0.0,4964.7775,0.0
2024-05-10,Maternity,46,27,19,4,3,13,39,67.9,3,0,1,0,0.5869565217391305,0.75,1.93,1.44,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Emergency,58,58,0,8,3,21,51,89.3,12,34,5,1,1.0,0.375,1.24,0.88,Over-utilized,1.0,159.2,0.0,1.0,0.0,4371.86,0.0
2024-05-11,ICU,34,34,0,34,30,18,64,95.4,6,16,1,0,1.0,0.8823529411764706,2.41,1.88,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Cardiology,48,41,7,10,3,14,34,86.2,3,1,7,3,0.8541666666666666,0.3,1.17,0.83,Over-utilized,3.0,97.06666666666666,0.0,4.0,0.0,6795.253333333334,0.0
2024-05-11,Orthopedics,44,35,9,2,0,11,34,84.1,7,5,2,3,0.7954545454545454,0.0,1.29,0.97,Balanced,3.0,96.8,0.0,1.6666666666666667,0.0,4674.6033333333335,0.0
2024-05-11,General Medicine,76,72,4,5,0,19,55,88.5,6,13,5,5,0.9473684210526315,0.0,1.03,0.76,Over-utilized,5.0,72.16,1.0,6.0,0.0,8213.498,0.0
2024-05-11,Neurology,36,31,5,5,0,14,32,97.3,9,9,5,0,0.8611111111111112,0.0,1.48,1.03,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Pediatrics,42,24,18,6,0,16,27,79.4,0,2,6,0,0.5714285714285714,0.0,1.79,1.12,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Oncology,40,29,11,3,0,10,31,96.6,3,3,3,1,0.725,0.0,1.41,1.07,Balanced,1.0,43.6,0.0,10.0,0.0,12844.35,0.0
2024-05-11,Surgery,52,41,11,8,4,19,38,79.3,3,14,4,1,0.7884615384615384,0.5,1.39,0.93,Balanced,1.0,75.9,0.0,6.0,0.0,9071.7,0.0
2024-05-11,Maternity,46,27,19,4,1,14,33,80.8,1,4,3,3,0.5869565217391305,0.25,1.74,1.22,Under-utilized,3.0,42.5,2.0,4.666666666666667,0.0,6320.526666666668,2.0
2024-05-12,Emergency,58,55,3,8,3,23,54,99.0,12,34,5,2,0.9482758620689655,0.375,1.4,0.98,Over-utilized,2.0,139.3,1.0,7.5,0.0,11343.455,0.0
2024-05-12,ICU,34,34,0,34,31,19,60,107.2,8,14,0,0,1.0,0.9117647058823529,2.32,1.76,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Cardiology,48,39,9,10,2,15,34,82.3,6,9,8,2,0.8125,0.2,1.26,0.87,Balanced,2.0,97.35,1.0,7.5,0.0,10532.465,1.0
2024-05-12,Orthopedics,44,33,11,2,0,14,31,93.1,7,8,2,4,0.75,0.0,1.36,0.94,Balanced,4.0,98.925,0.0,1.5,0.0,4224.9075,0.0
2024-05-12,General Medicine,76,65,11,5,0,22,46,88.4,5,16,5,2,0.8552631578947368,0.0,1.05,0.71,Over-utilized,2.0,86.4,0.0,6.0,0.5,9901.395,0.0
2024-05-12,Neurology,36,27,9,5,0,9,31,85.4,8,13,5,0,0.75,0.0,1.48,1.15,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Pediatrics,42,30,12,6,3,11,37,84.6,5,11,3,1,0.7142857142857143,0.5,1.6,1.23,Balanced,1.0,51.9,0.0,2.0,0.0,4182.26,0.0
