date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions
2024-05-06,Cardiology,48,32,16,10,3,16,38,75.7,2,8,7,1
2024-05-06,Orthopedics,44,26,18,2,0,10,27,78.0,6,1,2,0
2024-05-06,General Medicine,76,62,14,5,2,17,54,82.7,1,10,3,1
2024-05-06,Neurology,36,29,7,5,0,11,29,100.7,10,12,5,2
2024-05-06,Pediatrics,42,32,10,6,0,10,31,93.7,4,9,6,4
2024-05-06,Oncology,40,30,10,3,0,9,29,90.2,1,3,3,0
2024-05-06,Surgery,52,38,14,8,2,19,42,77.2,4,10,6,2
2024-05-06,Maternity,46,27,19,4,0,13,40,80.5,0,3,4,0
2024-05-07,Emergency,58,55,3,8,2,17,51,70.4,11,32,6,4
2024-05-07,ICU,34,34,0,34,32,19,62,85.7,5,14,0,3
2024-05-07,Cardiology,48,41,7,10,2,15,34,75.1,6,22,8,2
2024-05-07,Orthopedics,44,30,14,2,0,13,29,87.8,10,14,2,0
2024-05-07,General Medicine,76,61,15,5,0,19,51,92.5,3,15,5,4
2024-05-07,Neurology,36,28,8,5,3,13,27,69.5,9,6,2,1
2024-05-07,Pediatrics,42,33,9,6,1,11,29,94.9,4,6,5,1
2024-05-07,Oncology,40,30,10,3,0,12,22,86.2,7,12,3,2
2024-05-07,Surgery,52,45,7,8,3,15,44,96.9,5,8,5,2
2024-05-07,Maternity,46,30,16,4,1,14,44,87.2,1,2,3,1
2024-05-08,Emergency,58,55,3,8,4,21,53,100.0,9,31,4,5
2024-05-08,ICU,34,34,0,34,31,14,58,85.2,2,4,0,1
2024-05-08,Cardiology,48,39,9,10,4,15,35,86.3,3,4,6,1
2024-05-08,Orthopedics,44,30,14,2,1,10,32,90.8,11,8,1,3
2024-05-08,General Medicine,76,64,12,5,1,18,56,96.3,3,20,4,4
2024-05-08,Neurology,36,30,6,5,1,15,20,76.3,10,13,4,0
2024-05-08,Pediatrics,42,28,14,6,0,13,35,74.6,0,8,6,0
2024-05-08,Oncology,40,30,10,3,0,10,25,78.4,5,4,3,1
2024-05-08,Surgery,52,39,13,8,1,17,42,91.4,5,9,7,0
2024-05-08,Maternity,46,30,16,4,0,12,47,90.7,4,0,4,1
2024-05-09,Emergency,58,52,6,8,3,20,58,88.5,8,34,5,4
2024-05-09,ICU,34,29,5,34,30,21,67,75.7,5,12,1,1
2024-05-09,Cardiology,48,37,11,10,1,14,37,81.6,4,13,9,1
2024-05-09,Orthopedics,44,26,18,2,1,11,23,72.2,2,5,1,0
2024-05-09,General Medicine,76,58,18,5,0,21,45,95.5,5,13,5,1
2024-05-09,Neurology,36,34,2,5,3,15,26,80.9,10,11,2,3
2024-05-09,Pediatrics,42,24,18,6,1,12,31,75.5,3,6,5,0
2024-05-09,Oncology,40,27,13,3,2,9,29,77.5,1,14,1,0
2024-05-09,Surgery,52,43,9,8,2,15,38,76.7,3,18,6,2
2024-05-09,Maternity,46,30,16,4,1,16,37,90.4,3,10,3,0
2024-05-10,Emergency,58,55,3,8,2,22,55,105.8,9,24,6,6
2024-05-10,ICU,34,29,5,34,30,15,64,95.7,2,17,1,0
2024-05-10,Cardiology,48,36,12,10,2,17,39,74.1,6,4,8,1
2024-05-10,Orthopedics,44,32,12,2,0,15,35,76.8,10,3,2,2
2024-05-10,General Medicine,76,65,11,5,1,21,51,76.8,2,18,4,1
2024-05-10,Neurology,36,29,7,5,0,14,28,95.2,8,13,5,0
2024-05-10,Pediatrics,42,26,16,6,0,13,38,79.6,1,12,6,2
2024-05-10,Oncology,40,29,11,3,1,11,27,95.4,5,0,2,0
2024-05-10,Surgery,52,45,7,8,5,16,36,94.9,4,15,3,4
2024-05-10,Maternity,46,27,19,4,3,13,39,67.9,3,0,1,0
2024-05-11,Emergency,58,58,0,8,3,21,51,89.3,12,34,5,1
2024-05-11,ICU,34,34,0,34,30,18,64,95.4,6,16,1,0
2024-05-11,Cardiology,48,41,7,10,3,14,34,86.2,3,1,7,3
2024-05-11,Orthopedics,44,35,9,2,0,11,34,84.1,7,5,2,3
2024-05-11,General Medicine,76,72,4,5,0,19,55,88.5,6,13,5,5
2024-05-11,Neurology,36,31,5,5,0,14,32,97.3,9,9,5,0
2024-05-11,Pediatrics,42,24,18,6,0,16,27,79.4,0,2,6,0
2024-05-11,Oncology,40,29,11,3,0,10,31,96.6,3,3,3,1
2024-05-11,Surgery,52,41,11,8,4,19,38,79.3,3,14,4,1
2024-05-11,Maternity,46,27,19,4,1,14,33,80.8,1,4,3,3
2024-05-12,Emergency,58,55,3,8,3,23,54,99.0,12,34,5,2
2024-05-12,ICU,34,34,0,34,31,19,60,107.2,8,14,0,0
2024-05-12,Cardiology,48,39,9,10,2,15,34,82.3,6,9,8,2
2024-05-12,Orthopedics,44,33,11,2,0,14,31,93.1,7,8,2,4
2024-05-12,General Medicine,76,65,11,5,0,22,46,88.4,5,16,5,2
2024-05-12,Neurology,36,27,9,5,0,9,31,85.4,8,13,5,0
2024-05-12,Pediatrics,42,30,12,6,3,11,37,84.6,5,11,3,1
2024-05-12,Oncology,40,28,12,3,0,9,32,84.3,2,2,3,2
2024-05-12,Surgery,52,42,10,8,3,16,34,106.2,7,11,5,3
2024-05-12,Maternity,46,29,17,4,2,13,32,81.6,0,6,2,0
2024-05-13,Emergency,58,53,5,8,1,18,58,93.2,11,26,7,1
2024-05-13,ICU,34,30,4,34,32,16,67,81.8,3,11,0,0
2024-05-13,Cardiology,48,36,12,10,3,15,40,87.8,2,14,7,3
2024-05-13,Orthopedics,44,29,15,2,1,14,22,84.2,8,8,1,5
2024-05-13,General Medicine,76,67,9,5,0,22,57,78.9,2,20,5,1
2024-05-13,Neurology,36,30,6,5,1,13,26,74.4,6,6,4,2
2024-05-13,Pediatrics,42,28,14,6,2,10,35,77.5,3,3,4,4
2024-05-13,Oncology,40,27,13,3,0,13,29,82.1,6,5,3,1
2024-05-13,Surgery,52,43,9,8,2,15,40,80.5,3,12,6,3
2024-05-13,Maternity,46,31,15,4,0,15,36,73.8,2,8,4,0
2024-05-14,Emergency,58,58,0,8,3,23,54,88.4,9,30,5,6
2024-05-14,ICU,34,33,1,34,31,17,63,92.4,1,10,0,1
2024-05-14,Cardiology,48,37,11,10,2,13,38,85.7,6,14,8,2
2024-05-14,Orthopedics,44,30,14,2,1,12,30,78.1,3,3,1,2
2024-05-14,General Medicine,76,59,17,5,2,20,56,88.7,4,10,3,3
2024-05-14,Neurology,36,29,7,5,4,10,23,75.5,12,5,1,1
2024-05-14,Pediatrics,42,28,14,6,0,15,31,82.7,5,4,6,2
2024-05-14,Oncology,40,31,9,3,0,11,32,88.9,3,0,3,2
2024-05-14,Surgery,52,47,5,8,1,19,40,88.7,3,13,7,2
2024-05-14,Maternity,46,29,17,4,0,14,36,71.8,2,6,4,0
2024-05-15,Emergency,58,45,13,8,4,24,53,84.4,10,23,4,0
2024-05-15,ICU,34,32,2,34,33,16,64,80.9,5,18,0,1
2024-05-15,Cardiology,48,41,7,10,3,16,43,93.4,4,13,7,2
2024-05-15,Orthopedics,44,26,18,2,0,14,27,80.9,5,4,2,0
2024-05-15,General Medicine,76,60,16,5,0,20,57,85.1,6,16,5,1
2024-05-15,Neurology,36,33,3,5,2,14,26,81.0,7,14,3,2
2024-05-15,Pediatrics,42,30,12,6,1,18,35,72.3,1,1,5,5
2024-05-15,Oncology,40,29,11,3,1,12,28,84.5,1,6,2,2
2024-05-15,Surgery,52,50,2,8,1,16,38,104.4,4,14,7,5
2024-05-15,Maternity,46,29,17,4,0,12,38,73.7,0,7,4,1
2024-05-16,Emergency,58,45,13,8,1,18,50,60.3,7,30,7,2
2024-05-16,ICU,34,30,4,34,29,15,67,85.0,6,11,2,1
2024-05-16,Cardiology,48,37,11,10,4,17,39,75.7,4,19,6,0
2024-05-16,Orthopedics,44,32,12,2,0,13,25,69.3,5,7,2,0
2024-05-16,General Medicine,76,61,15,5,1,21,53,84.5,4,11,4,2
2024-05-16,Neurology,36,28,8,5,1,8,28,80.7,8,9,4,0
2024-05-16,Pediatrics,42,24,18,6,0,15,33,60.6,1,6,6,0
2024-05-16,Oncology,40,29,11,3,0,11,25,79.0,4,2,3,0
2024-05-16,Surgery,52,39,13,8,4,20,42,84.2,2,13,4,0
2024-05-16,Maternity,46,26,20,4,0,16,34,89.5,4,5,4,0
2024-05-17,Emergency,58,57,1,8,3,24,55,77.5,8,34,5,4
2024-05-17,ICU,34,32,2,34,33,19,63,90.1,2,6,0,0
2024-05-17,Cardiology,48,40,8,10,4,13,38,83.1,5,16,6,2
2024-05-17,Orthopedics,44,30,14,2,1,11,36,75.6,5,2,1,1
2024-05-17,General Medicine,76,59,17,5,0,16,51,63.0,3,13,5,0
2024-05-17,Neurology,36,28,8,5,0,11,22,69.5,14,6,5,2
2024-05-17,Pediatrics,42,29,13,6,1,15,32,83.8,1,7,5,1
2024-05-17,Oncology,40,29,11,3,0,13,29,91.8,7,5,3,0
2024-05-17,Surgery,52,44,8,8,2,20,46,88.2,4,18,6,2
2024-05-17,Maternity,46,31,15,4,0,15,36,91.1,0,3,4,0
2024-05-18,Emergency,58,58,0,8,0,20,56,85.3,10,26,8,1
2024-05-18,ICU,34,34,0,34,32,18,58,90.7,2,11,0,2
2024-05-18,Cardiology,48,41,7,10,1,19,40,89.7,6,8,9,2
2024-05-18,Orthopedics,44,32,12,2,2,7,30,73.4,6,11,0,2
2024-05-18,General Medicine,76,66,10,5,2,17,58,90.9,4,15,3,1
2024-05-18,Neurology,36,26,10,5,4,8,28,90.2,8,8,1,1
2024-05-18,Pediatrics,42,27,15,6,1,10,34,93.7,4,7,5,1
2024-05-18,Oncology,40,32,8,3,1,12,28,80.6,3,0,2,1
2024-05-18,Surgery,52,44,8,8,2,15,42,79.6,5,20,6,3
2024-05-18,Maternity,46,21,25,4,0,11,37,80.8,0,0,4,1
2024-05-19,Emergency,58,58,0,8,2,22,56,82.7,9,22,6,3
2024-05-19,ICU,34,34,0,34,30,22,66,84.4,4,15,1,0
2024-05-19,Cardiology,48,41,7,10,2,15,41,98.6,5,14,8,4
2024-05-19,Orthopedics,44,29,15,2,0,13,33,91.0,4,11,2,0
2024-05-19,General Medicine,76,68,8,5,0,19,54,87.7,0,16,5,4
2024-05-19,Neurology,36,32,4,5,3,13,29,101.4,12,6,2,2
2024-05-19,Pediatrics,42,30,12,6,1,10,35,81.2,4,9,5,0
2024-05-19,Oncology,40,33,7,3,2,11,29,84.3,2,11,1,2
2024-05-19,Surgery,52,37,15,8,3,20,48,83.1,4,15,5,0
2024-05-19,Maternity,46,28,18,4,2,14,26,73.0,0,7,2,0
2024-05-20,Emergency,58,52,6,8,2,24,56,99.0,10,35,6,6
2024-05-20,ICU,34,33,1,34,32,12,62,87.9,7,8,0,3
2024-05-20,Cardiology,48,35,13,10,1,16,34,81.0,0,12,9,1
2024-05-20,Orthopedics,44,27,17,2,2,9,32,88.1,3,0,0,1
2024-05-20,General Medicine,76,56,20,5,3,19,53,83.2,3,11,2,1
2024-05-20,Neurology,36,32,4,5,0,9,26,92.7,9,14,5,1
2024-05-20,Pediatrics,42,25,17,6,4,10,32,73.4,6,7,2,1
2024-05-20,Oncology,40,27,13,3,0,13,27,76.5,2,18,3,0
2024-05-20,Surgery,52,38,14,8,3,16,43,78.7,2,15,5,0
2024-05-20,Maternity,46,25,21,4,4,12,37,86.8,2,3,0,0
2024-05-21,Emergency,58,58,0,8,2,21,53,97.1,12,32,6,4
2024-05-21,ICU,34,28,6,34,30,18,66,101.8,3,17,1,1
2024-05-21,Cardiology,48,40,8,10,3,15,38,85.5,4,7,7,1
2024-05-21,Orthopedics,44,32,12,2,2,13,34,74.3,2,17,0,1
2024-05-21,General Medicine,76,60,16,5,0,20,54,85.7,8,14,5,5
2024-05-21,Neurology,36,30,6,5,0,12,25,72.6,11,13,5,1
2024-05-21,Pediatrics,42,31,11,6,0,12,30,74.8,5,7,6,1
2024-05-21,Oncology,40,31,9,3,0,10,24,91.5,4,1,3,0
2024-05-21,Surgery,52,41,11,8,4,19,37,78.5,3,8,4,1
2024-05-21,Maternity,46,28,18,4,0,12,34,85.2,1,4,4,2
2024-05-22,Emergency,58,57,1,8,4,21,54,97.2,9,28,4,3
2024-05-22,ICU,34,29,5,34,28,19,63,69.9,7,13,3,2
2024-05-22,Cardiology,48,32,16,10,4,13,33,83.0,1,11,6,0
2024-05-22,Orthopedics,44,33,11,2,0,10,35,84.2,7,8,2,2
2024-05-22,General Medicine,76,68,8,5,1,20,43,90.3,3,17,4,5
2024-05-22,Neurology,36,29,7,5,2,10,27,84.9,10,6,3,3
2024-05-22,Pediatrics,42,27,15,6,0,14,32,58.1,8,8,6,1
2024-05-22,Oncology,40,27,13,3,0,9,37,74.7,3,8,3,0
2024-05-22,Surgery,52,39,13,8,3,15,51,82.2,2,14,5,2
2024-05-22,Maternity,46,34,12,4,0,12,38,84.8,0,3,4,1
2024-05-23,Emergency,58,53,5,8,2,24,63,91.9,11,32,6,2
2024-05-23,ICU,34,29,5,34,29,19,63,102.6,5,5,2,1
2024-05-23,Cardiology,48,37,11,10,3,17,45,92.3,4,12,7,1
2024-05-23,Orthopedics,44,31,13,2,0,9,33,82.9,7,6,2,1
2024-05-23,General Medicine,76,64,12,5,1,20,58,86.3,6,9,4,3
2024-05-23,Neurology,36,29,7,5,0,10,22,81.5,12,17,5,1
2024-05-23,Pediatrics,42,29,13,6,1,11,36,82.2,6,8,5,2
2024-05-23,Oncology,40,26,14,3,0,8,38,78.0,1,0,3,1
2024-05-23,Surgery,52,38,14,8,0,14,43,74.2,2,8,8,0
2024-05-23,Maternity,46,28,18,4,0,15,34,,0,3,4,0
2024-05-24,Emergency,58,47,11,8,2,19,53,91.6,10,20,6,3
2024-05-24,ICU,34,32,2,34,28,18,63,88.1,2,17,3,1
2024-05-24,Cardiology,48,34,14,10,2,15,38,84.0,6,6,8,0
2024-05-24,Orthopedics,44,27,17,2,0,13,27,72.0,6,3,2,1
2024-05-24,General Medicine,76,64,12,5,0,22,58,92.1,2,10,5,3
2024-05-24,Neurology,36,31,5,5,0,13,29,92.0,10,10,5,2
2024-05-24,Pediatrics,42,25,17,6,0,13,38,72.1,3,10,6,0
2024-05-24,Oncology,40,30,10,3,0,7,29,86.8,4,17,3,2
2024-05-24,Surgery,52,43,9,8,4,14,37,88.2,5,13,4,1
2024-05-24,Maternity,46,35,11,4,0,15,38,80.2,1,0,4,1
2024-05-25,Emergency,58,58,0,8,2,23,54,87.3,12,31,6,4
2024-05-25,ICU,34,34,0,34,30,19,62,82.2,4,11,1,1
2024-05-25,Cardiology,48,39,9,10,3,17,37,76.0,3,7,7,2
2024-05-25,Orthopedics,44,37,7,2,1,10,33,90.0,10,13,1,6
2024-05-25,General Medicine,76,67,9,5,0,21,55,99.5,6,14,5,0
2024-05-25,Neurology,36,27,9,5,3,10,21,94.3,8,10,2,2
2024-05-25,Pediatrics,42,32,10,6,0,14,41,79.9,1,8,6,3
2024-05-25,Oncology,40,28,12,3,2,11,29,72.5,2,3,1,1
2024-05-25,Surgery,52,40,12,8,4,15,54,87.4,8,14,4,4
2024-05-25,Maternity,46,33,13,4,1,14,36,65.0,0,8,3,1
2024-05-26,Emergency,58,53,5,8,3,20,51,93.5,10,32,5,7
2024-05-26,ICU,34,33,1,34,31,18,61,89.4,1,11,0,0
2024-05-26,Cardiology,48,37,11,10,5,15,43,78.4,3,6,5,2
2024-05-26,Orthopedics,44,35,9,2,3,7,21,76.7,7,10,0,3
2024-05-26,General Medicine,76,69,7,5,0,19,49,86.6,2,10,5,3
2024-05-26,Neurology,36,32,4,5,1,10,24,85.0,10,17,4,2
2024-05-26,Pediatrics,42,24,18,6,1,9,31,91.0,2,4,5,0
2024-05-26,Oncology,40,30,10,3,1,14,27,94.3,2,11,2,1
2024-05-26,Surgery,52,38,14,8,0,17,31,64.5,2,10,8,1
2024-05-26,Maternity,46,31,15,4,0,16,28,88.2,2,3,4,1
2024-05-27,Emergency,58,56,2,8,2,22,48,91.7,5,24,6,5
2024-05-27,ICU,34,34,0,34,30,19,61,96.3,3,10,1,3
2024-05-27,Cardiology,48,34,14,10,2,14,36,77.2,5,12,8,1
2024-05-27,Orthopedics,44,30,14,2,1,13,33,74.8,0,8,1,1
2024-05-27,General Medicine,76,63,13,5,1,19,47,,4,5,4,1
2024-05-27,Neurology,36,28,8,5,2,12,25,73.8,7,12,3,2
2024-05-27,Pediatrics,42,33,9,6,0,16,33,84.9,4,4,6,3
2024-05-27,Oncology,40,31,9,3,0,11,32,78.1,4,2,3,0
2024-05-27,Surgery,52,46,6,8,2,18,47,89.0,6,12,6,1
2024-05-27,Maternity,46,27,19,4,0,14,32,72.2,0,0,4,1
2024-05-28,Emergency,58,58,0,8,3,23,57,90.4,9,38,5,6
2024-05-28,ICU,34,31,3,34,31,16,61,89.0,5,8,0,1
2024-05-28,Cardiology,48,33,15,10,5,12,43,86.6,6,11,5,2
2024-05-28,Orthopedics,44,30,14,2,1,8,29,82.2,7,10,1,2
2024-05-28,General Medicine,76,60,16,5,2,21,51,100.1,6,10,3,3
2024-05-28,Neurology,36,33,3,5,2,11,23,87.2,14,13,3,1
2024-05-28,Pediatrics,42,25,17,6,1,13,29,65.2,4,4,5,0
2024-05-28,Oncology,40,33,7,3,1,4,31,98.2,3,8,2,3
2024-05-28,Surgery,52,36,16,8,2,17,43,72.5,3,7,6,0
2024-05-28,Maternity,46,22,24,4,1,14,42,76.0,0,3,3,0
2024-05-29,Emergency,58,50,8,8,2,18,57,81.7,4,25,6,6
2024-05-29,ICU,34,34,0,34,31,17,67,65.2,1,5,0,2
2024-05-29,Cardiology,48,32,16,10,3,14,33,69.5,0,6,7,1
2024-05-29,Orthopedics,44,29,15,2,0,13,30,80.7,6,3,2,1
2024-05-29,General Medicine,76,72,4,5,1,22,53,92.5,7,11,4,7
2024-05-29,Neurology,36,29,7,5,0,12,25,100.0,7,8,5,1
2024-05-29,Pediatrics,42,30,12,6,1,12,32,80.9,0,3,5,3
2024-05-29,Oncology,40,29,11,3,1,9,26,99.4,1,4,2,2
2024-05-29,Surgery,52,43,9,8,1,17,48,83.9,3,12,7,2
2024-05-29,Maternity,46,33,13,4,2,13,29,95.4,0,7,2,3
2024-05-30,Emergency,58,53,5,8,2,21,51,88.7,7,32,6,3
2024-05-30,ICU,34,28,6,34,31,20,65,98.1,2,20,0,0
2024-05-30,Cardiology,48,30,18,10,1,14,34,70.2,2,11,9,0
2024-05-30,Orthopedics,44,29,15,2,1,12,27,106.3,6,11,1,2
2024-05-30,General Medicine,76,59,17,5,0,23,54,91.7,5,17,5,7
2024-05-30,Neurology,36,29,7,5,1,14,27,73.6,7,10,4,0
2024-05-30,Pediatrics,42,27,15,6,0,13,35,82.9,5,4,6,1
2024-05-30,Oncology,40,28,12,3,2,13,26,80.1,0,12,1,2
2024-05-30,Surgery,52,46,6,8,4,12,46,89.8,4,17,4,3
2024-05-30,Maternity,46,28,18,4,1,12,32,80.7,1,7,3,0
2024-05-31,Emergency,58,51,7,8,3,20,57,87.5,11,27,5,2
2024-05-31,ICU,34,34,0,34,31,18,62,91.2,3,16,0,2
2024-05-31,Cardiology,48,38,10,10,2,17,41,103.4,5,16,8,0
2024-05-31,Orthopedics,44,31,13,2,1,10,34,92.0,7,3,1,1
2024-05-31,General Medicine,76,65,11,5,0,18,59,93.3,3,14,5,1
2024-05-31,Neurology,36,29,7,5,1,11,25,77.9,7,9,4,2
2024-05-31,Pediatrics,42,28,14,6,0,16,31,93.7,3,0,6,0
2024-05-31,Oncology,40,32,8,3,1,10,24,83.5,2,3,2,0
2024-05-31,Surgery,52,45,7,8,3,18,47,79.8,9,16,5,3
2024-05-31,Maternity,46,29,17,4,0,13,38,83.5,3,3,4,0
2024-06-01,Emergency,58,58,0,8,1,22,46,91.5,7,27,7,3
2024-06-01,ICU,34,34,0,34,30,17,65,89.3,4,11,1,1
2024-06-01,Cardiology,48,40,8,10,2,16,36,77.9,0,18,8,0
2024-06-01,Orthopedics,44,29,15,2,1,11,35,91.0,6,8,1,1
2024-06-01,General Medicine,76,73,3,5,3,19,53,96.3,5,18,2,5
2024-06-01,Neurology,36,31,5,5,3,15,27,94.3,11,13,2,1
2024-06-01,Pediatrics,42,30,12,6,1,12,29,67.6,0,4,5,3
2024-06-01,Oncology,40,30,10,3,1,11,27,94.4,4,13,2,0
2024-06-01,Surgery,52,43,9,8,4,16,49,88.3,4,10,4,6
2024-06-01,Maternity,46,30,16,4,2,12,39,65.3,0,9,2,2
2024-06-02,Emergency,58,56,2,8,2,20,56,85.4,9,28,6,2
2024-06-02,ICU,34,33,1,34,31,18,60,87.6,4,10,0,1
2024-06-02,Cardiology,48,37,11,10,3,13,38,85.5,4,8,7,2
2024-06-02,Orthopedics,44,33,11,2,0,10,23,65.8,6,4,2,3
2024-06-02,General Medicine,76,69,7,5,0,20,47,101.8,4,14,5,4
2024-06-02,Neurology,36,28,8,5,0,8,26,98.2,9,8,5,1
2024-06-02,Pediatrics,42,25,17,6,1,11,26,67.3,4,1,5,0
2024-06-02,Oncology,40,28,12,3,0,10,31,87.8,2,4,3,0
2024-06-02,Surgery,52,42,10,8,0,17,49,76.2,5,8,8,2
2024-06-02,Maternity,46,30,16,4,0,15,39,78.3,1,2,4,2
2024-06-03,Emergency,58,48,10,8,0,22,53,89.7,12,24,8,4
2024-06-03,ICU,34,32,2,34,30,18,69,79.7,3,18,1,1
2024-06-03,Cardiology,48,37,11,10,4,15,35,90.9,2,12,6,3
2024-06-03,Orthopedics,44,29,15,2,0,9,33,71.2,1,11,2,0
2024-06-03,General Medicine,76,65,11,5,4,21,51,85.8,2,14,1,4
2024-06-03,Neurology,36,24,12,5,0,10,26,93.0,6,14,5,1
2024-06-03,Pediatrics,42,33,9,6,0,14,36,79.3,2,7,6,3
2024-06-03,Oncology,40,37,3,3,0,10,29,100.0,6,10,3,2
2024-06-03,Surgery,52,44,8,8,1,22,38,87.2,5,15,7,1
2024-06-03,Maternity,46,29,17,4,0,16,41,86.7,0,3,4,1
2024-06-04,Emergency,58,58,0,8,1,22,55,85.0,10,26,7,8
2024-06-04,ICU,34,33,1,34,32,21,71,91.3,9,10,0,1
2024-06-04,Cardiology,48,38,10,10,3,14,35,78.5,1,16,7,0
2024-06-04,Orthopedics,44,33,11,2,0,12,24,89.4,11,3,2,0
2024-06-04,General Medicine,76,60,16,5,0,18,54,95.5,4,5,5,1
2024-06-04,Neurology,36,31,5,5,0,14,28,83.0,10,9,5,1
2024-06-04,Pediatrics,42,28,14,6,1,10,37,90.6,3,7,5,2
2024-06-04,Oncology,40,29,11,3,0,12,27,92.5,4,4,3,0
2024-06-04,Surgery,52,40,12,8,0,20,39,90.9,6,9,8,3
2024-06-04,Maternity,46,29,17,4,2,13,34,66.4,1,6,2,1
2024-06-05,Emergency,58,57,1,8,3,22,56,80.0,12,31,5,2
2024-06-05,ICU,34,33,1,34,32,15,62,80.0,4,11,0,1
2024-06-05,Cardiology,48,38,10,10,3,16,32,92.2,6,15,7,1
2024-06-05,Orthopedics,44,32,12,2,0,13,32,94.5,8,2,2,2
2024-06-05,General Medicine,76,69,7,5,0,20,47,70.7,7,20,5,2
2024-06-05,Neurology,36,27,9,5,1,9,25,80.9,7,5,4,2
2024-06-05,Pediatrics,42,29,13,6,0,12,34,80.2,1,4,6,0
2024-06-05,Oncology,40,31,9,3,3,11,25,77.8,5,5,0,2
2024-06-05,Surgery,52,38,14,8,3,16,46,84.6,5,13,5,2
2024-06-05,Maternity,46,31,15,4,1,11,30,66.9,1,0,3,0
2024-06-06,Emergency,58,54,4,8,2,20,62,93.6,6,19,6,2
2024-06-06,ICU,34,30,4,34,30,22,62,85.8,1,15,1,3
2024-06-06,Cardiology,48,30,18,10,2,15,38,68.6,7,8,8,1
2024-06-06,Orthopedics,44,32,12,2,0,11,26,79.4,3,7,2,3
2024-06-06,General Medicine,76,60,16,5,0,17,46,83.9,7,14,5,4
2024-06-06,Neurology,36,33,3,5,1,11,29,90.8,11,6,4,3
2024-06-06,Pediatrics,42,27,15,6,0,8,38,95.2,0,11,6,2
2024-06-06,Oncology,40,27,13,3,1,6,27,74.5,3,0,2,0
2024-06-06,Surgery,52,38,14,8,4,18,43,93.8,5,16,4,1
2024-06-06,Maternity,46,29,17,4,0,15,40,80.3,0,3,4,1
2024-06-07,Emergency,58,49,9,8,1,25,58,77.2,7,23,7,1
2024-06-07,ICU,34,31,3,34,31,15,62,87.0,2,6,0,0
2024-06-07,Cardiology,48,36,12,10,1,15,32,85.2,1,7,9,3
2024-06-07,Orthopedics,44,30,14,2,1,11,31,95.4,7,9,1,2
2024-06-07,General Medicine,76,71,5,5,0,19,49,79.1,2,18,5,4
2024-06-07,Neurology,36,27,9,5,1,13,25,67.9,9,13,4,1
2024-06-07,Pediatrics,42,28,14,6,1,9,37,82.9,4,2,5,1
2024-06-07,Oncology,40,34,6,3,0,11,29,90.2,5,0,3,1
2024-06-07,Surgery,52,39,13,8,4,16,47,84.0,5,9,4,2
2024-06-07,Maternity,46,27,19,4,0,15,31,93.6,1,5,4,0
2024-06-08,Emergency,58,50,8,8,2,22,51,73.4,4,29,6,1
2024-06-08,ICU,34,33,1,34,30,18,57,102.2,0,14,1,2
2024-06-08,Cardiology,48,45,3,10,3,11,34,86.8,4,18,7,4
2024-06-08,Orthopedics,44,32,12,2,1,9,23,76.1,6,6,1,0
2024-06-08,General Medicine,76,66,10,5,2,17,46,97.5,6,10,3,3
2024-06-08,Neurology,36,28,8,5,0,9,31,75.4,12,16,5,1
2024-06-08,Pediatrics,42,24,18,6,0,11,31,77.1,0,0,6,2
2024-06-08,Oncology,40,31,9,3,0,11,32,91.5,3,8,3,0
2024-06-08,Surgery,52,38,14,8,3,19,40,79.4,5,11,5,1
2024-06-08,Maternity,46,30,16,4,1,14,31,88.0,6,6,3,2
2024-06-09,Emergency,58,58,0,8,3,21,52,106.3,10,37,5,4
2024-06-09,ICU,34,32,2,34,30,20,62,91.8,4,11,1,0
2024-06-09,Cardiology,48,40,8,10,4,16,42,77.4,2,12,6,3
2024-06-09,Orthopedics,44,38,6,2,1,12,39,89.8,8,8,1,3
2024-06-09,General Medicine,76,66,10,5,0,15,48,90.2,2,11,5,3
2024-06-09,Neurology,36,28,8,5,1,10,31,84.0,11,4,4,1
2024-06-09,Pediatrics,42,28,14,6,1,13,30,78.8,2,14,5,0
2024-06-09,Oncology,40,30,10,3,1,13,34,89.3,5,4,2,1
2024-06-09,Surgery,52,40,12,8,1,16,49,70.3,4,7,7,1
2024-06-09,Maternity,46,32,14,4,1,16,28,99.8,1,7,3,2
2024-06-10,Emergency,58,51,7,8,0,22,52,94.7,12,26,8,1
2024-06-10,ICU,34,29,5,34,31,19,65,84.7,2,10,0,1
2024-06-10,Cardiology,48,40,8,10,3,14,45,88.5,5,7,7,1
2024-06-10,Orthopedics,44,31,13,2,2,8,34,96.4,4,6,0,0
2024-06-10,General Medicine,76,67,9,5,1,22,50,86.9,6,18,4,1
2024-06-10,Neurology,36,29,7,5,1,10,23,78.3,6,12,4,2
2024-06-10,Pediatrics,42,30,12,6,0,11,34,81.2,1,4,6,0
2024-06-10,Oncology,40,32,8,3,1,9,35,86.8,5,0,2,2
2024-06-10,Surgery,52,41,11,8,0,19,44,84.7,5,9,8,3
2024-06-10,Maternity,46,33,13,4,0,13,32,85.5,0,2,4,3
2024-06-11,Emergency,58,58,0,8,1,21,51,93.1,9,34,7,3
2024-06-11,ICU,34,33,1,34,31,19,60,93.1,2,17,0,3
2024-06-11,Cardiology,48,41,7,10,3,13,34,81.1,1,17,7,2
